,BillNumber,BillTitle,BusinessAuthor,BusinessNumber,BusinessShortNumber,BusinessTitle,ID,IdLegislativePeriod,IdSession,Language,MeaningNo,MeaningYes,RegistrationNumber,SessionName,Subject,VoteEnd
1955,1,"Loi fédérale sur l'encouragement de la culture (Loi sur l'encouragement de la culture, LEC)",,20070043,07.043,Loi sur l'encouragement de la culture,5461,48,4807,FR,Proposition de la minorité Freysinger/Pfister Theophil,Proposition de la majorité,1721,Session de printemps 2013,"Art. 27f, al. 3",2009-03-02T18:03:17.503
1956,1,"Loi fédérale sur l'encouragement de la culture (Loi sur l'encouragement de la culture, LEC)",,20070043,07.043,Loi sur l'encouragement de la culture,5462,48,4807,FR,Proposition de la minorité Gilli/Vischer,Proposition de la majorité,1722,Session de printemps 2013,"Abrogation et modification du droit en vigueur, I, ch. 7",2009-03-02T18:14:39.283
1957,1,"Loi fédérale sur l'encouragement de la culture (Loi sur l'encouragement de la culture, LEC)",,20070043,07.043,Loi sur l'encouragement de la culture,5463,48,4807,FR,Proposition de la minorité Gilli/Vischer,Proposition de la majorité,1723,Session de printemps 2013,"Abrogation et modification du droit en vigueur, II,
7. Loi fédérale sour l'harmonistation des impôts directs des cantons et de communes, Art. 7, al. 4, let. m (nouveau)",2009-03-02T18:31:07.047
1958,,,07.043-CSEC-CN,20083448,08.3448,Sécurité sociale pour les professions avec changements de place fréquents ou engagements de durée limitée,5464,48,4807,FR,Proposition de la minorité Freysinger/Füglistaller (rejeter la motion),Proposition de la majorité (approuver la motion),1724,Session de printemps 2013,,2009-03-02T19:05:04.09
1959,1,Arrêté fédéral relatif à un article constitutionnel concernant la recherche sur l'être humain,,20070072,07.072,Recherche sur l'être humain. Article constitutionnel,5465,48,4807,FR,Proposition de la minorité I (Füglistaller),Proposition de la majorité,1725,Session de printemps 2013,"Art. 118a, al. 2",2009-03-03T09:07:15.3
1960,1,Arrêté fédéral relatif à un article constitutionnel concernant la recherche sur l'être humain,,20070072,07.072,Recherche sur l'être humain. Article constitutionnel,5466,48,4807,FR,Proposition subsidiaire de la minorité II (Füglistaller),Proposition de la majorité,1726,Session de printemps 2013,"Art. 118a, al. 2",2009-03-03T09:08:17.257
1961,1,Arrêté fédéral portant approbation de deux accords entre la Suisse et la Communauté européenne de l'énergie atomique (Euratom) relatifs à la participation de la Suisse au projet de recherche sur la fusion ITER,,20080033,08.033,Projet de recherche sur la fusion ITER. Participation de la Suisse,5467,48,4807,FR,,,1727,Session de printemps 2013,Vote sur l'ensemble,2009-03-03T09:56:38.293
1962,1,Arrêté fédéral portant approbation du Protocole additionnel à la Convention sur les Droits de l'Homme et la biomédecine relatif à la transplantation d'organes et de tissus d'origine humaine,,20080064,08.064,Convention sur les Droits de l'Homme et la biomédecine. Protocole additionnel,5468,48,4807,FR,,,1728,Session de printemps 2013,Vote sur l'ensemble,2009-03-03T10:11:29.44
1963,1,Arrêté fédéral approuvant le rapport du Conseil des EPF sur la période de prestations 2004-2007,,20080070,08.070,Conseil des EPF. Période de prestations 2004-2007,5469,48,4807,FR,,,1729,Session de printemps 2013,Vote sur l'ensemble,2009-03-03T11:31:01.84
1964,1,Arrêté fédéral relatif à un article constitutionnel concernant la recherche sur l'être humain,,20070072,07.072,Recherche sur l'être humain. Article constitutionnel,5470,48,4807,FR,Proposition Graf Maya (selon Conseil des Etats),Proposition de la commission,1730,Session de printemps 2013,"Art. 118a, al. 1",2009-03-03T08:27:33.413
1965,,,Heim,20060402,06.402,Code pénal suisse. Régime de la prescription,5475,48,4807,FR,Proposition de la minorité Jositsch (donner suite),Proposition de la majorité (ne pas donner suite),1735,Session de printemps 2013,,2009-03-03T12:51:36.413
1966,,,Schenker Silvia,20060432,06.432,Droit des successions. Libéralités et donations destinées à des personnes exerçant une activité professionnelle particulière,5476,48,4807,FR,Proposition de la minorité Thanei (donner suite),Proposition de la majorité (ne pas donner suite),1736,Session de printemps 2013,,2009-03-03T12:53:13.137
1967,,,Hess Bernhard,20060472,06.472,Abroger la norme pénale antiraciste,5477,48,4807,FR,Proposition de la minorité Freysinger (donner suite),Proposition de la majorité (ne pas donner suite),1737,Session de printemps 2013,,2009-03-03T12:54:41.267
1968,,,Groupe V,20060481,06.481,Suivi obligatoire des délinquants sexuels,5478,48,4807,FR,Proposition de la minorité Freysinger (donner suite),Proposition de la majorité (ne pas donner suite),1738,Session de printemps 2013,,2009-03-05T12:42:42.84
1969,,,Groupe V,20060482,06.482,Durcissement des peines en cas de viol,5479,48,4807,FR,Proposition de la minorité Freysinger (donner suite),Proposition de la majorité (ne pas donner suite),1739,Session de printemps 2013,,2009-03-05T12:44:15.69
1970,,,Hutter Markus,20060488,06.488,Non aux limites de vitesse inopérantes sur nos routes nationales,5480,48,4807,FR,Proposition de la minorité Lachenmeier (ne pas donner suite),Proposition de la majorité (donner suite),1740,Session de printemps 2013,,2009-03-05T12:46:01.82
1971,2,"Loi fédérale sur la procédure pénale applicable aux mineurs (Procédure pénale applicable aux mineurs, PPMin)",,20050092,05.092,Procédure pénale. Unification,5482,48,4807,FR,Proposition de la minorité Fluri,Proposition de la majorité,1742,Session de printemps 2013,Art. 14,2009-03-04T08:09:31.407
1972,2,"Loi fédérale sur la procédure pénale applicable aux mineurs (Procédure pénale applicable aux mineurs, PPMin)",,20050092,05.092,Procédure pénale. Unification,5483,48,4807,FR,Proposition de la minorité Thanei,Proposition de la majorité,1743,Session de printemps 2013,"Art. 24, let. a",2009-03-04T08:21:11.53
1973,2,"Loi fédérale sur la procédure pénale applicable aux mineurs (Procédure pénale applicable aux mineurs, PPMin)",,20050092,05.092,Procédure pénale. Unification,5484,48,4807,FR,Proposition de la minorité Thanei,Proposition de la majorité,1744,Session de printemps 2013,"Art. 33, al. 1, let. c",2009-03-04T08:32:08.937
1974,1,Loi fédérale portant modification de lois fédérales en vue de la mise en oeuvre du Statut de Rome de la Cour pénale internationale,,20080034,08.034,Cour pénale internationale. Mise en oeuvre du Statut de Rome,5486,48,4807,FR,Proposition de la minorité Freysinger (ne pas entrer en matière),Proposition de la majorité (entrer en matière),1746,Session de printemps 2013,Entrer en matière,2009-03-04T09:17:23.743
1975,1,Loi fédérale portant modification de lois fédérales en vue de la mise en oeuvre du Statut de Rome de la Cour pénale internationale,,20080034,08.034,Cour pénale internationale. Mise en oeuvre du Statut de Rome,5487,48,4807,FR,Proposition de la minorité Sommaruga Carlo,Proposition de la majorité,1747,Session de printemps 2013,"Art. 2, al. 3
(vaut également pour 2. Code pénal militaire du 13 juin 1927, art. 2, al. 3)",2009-03-04T09:29:47.217
1976,1,Loi fédérale portant modification de lois fédérales en vue de la mise en oeuvre du Statut de Rome de la Cour pénale internationale,,20080034,08.034,Cour pénale internationale. Mise en oeuvre du Statut de Rome,5488,48,4807,FR,Proposition de la minorité Schmid-Federer,Proposition de la majorité,1748,Session de printemps 2013,"Art. 264
(vaut également pour 2. Code pénal militaire du 13 juin 1927, art.108)",2009-03-04T09:48:26.47
1977,1,Loi fédérale portant modification de lois fédérales en vue de la mise en oeuvre du Statut de Rome de la Cour pénale internationale,,20080034,08.034,Cour pénale internationale. Mise en oeuvre du Statut de Rome,5489,48,4807,FR,Proposition de la minorité Freysinger,Proposition de la majorité,1749,Session de printemps 2013,"Art. 264m, al. 1
(vaut également pour 2. Code pénal militaire du 13 juin 1927, art.10, al. 1bis)",2009-03-04T10:10:38.937
1978,1,Loi fédérale portant modification de lois fédérales en vue de la mise en oeuvre du Statut de Rome de la Cour pénale internationale,,20080034,08.034,Cour pénale internationale. Mise en oeuvre du Statut de Rome,5490,48,4807,FR,,,1750,Session de printemps 2013,Vote sur l'ensemble,2009-03-04T10:15:38.65
1979,1,Code civil (CC) (Empêcher les mariages en cas de séjour irrégulier),Brunner,20050463,05.463,Empêcher les mariages fictifs,5495,48,4807,FR,Proposition de la minorité Heim (ne pas entrer en matière),Proposition de la majorité (entrer en matière),1755,Session de printemps 2013,Entrer en matière,2009-03-04T11:25:36.683
1980,1,Code civil (CC) (Empêcher les mariages en cas de séjour irrégulier),Brunner,20050463,05.463,Empêcher les mariages fictifs,5496,48,4807,FR,,,1756,Session de printemps 2013,Vote sur l'ensemble,2009-03-04T11:28:04.503
1981,1,"Arrêté fédéral concernant l'initiative populaire ""contre la construction de minarets""",,20080061,08.061,Contre la construction de minarets. Initiative populaire,5498,48,4807,FR,Proposition de la minorité I (Gross),Proposition de la majorité,1758,Session de printemps 2013,"Art. 1, al. 1",2009-03-04T18:40:35.427
1982,1,"Arrêté fédéral concernant l'initiative populaire ""contre la construction de minarets""",,20080061,08.061,Contre la construction de minarets. Initiative populaire,5499,48,4807,FR,Proposition de la minorité II (Hutter Jasmin),Proposition de la majorité,1759,Session de printemps 2013,Art. 2,2009-03-04T18:41:29.52
1983,8,Loi fédérale sur le service de sécurité des entreprises de transport (LSST) (du 9 mars 2007),,20050028,05.028,Réforme des chemins de fer 2,5503,48,4807,FR,Proposition de la minorité Fehr Jacqueline,Proposition de la majorité,1763,Session de printemps 2013,"Art. 4, al. 3",2009-03-05T08:23:16.393
1984,8,Loi fédérale sur le service de sécurité des entreprises de transport (LSST) (du 9 mars 2007),,20050028,05.028,Réforme des chemins de fer 2,5504,48,4807,FR,Proposition de la minorité Binder,Proposition de la majorité,1764,Session de printemps 2013,"Art. 5, al. 2, let. c",2009-03-05T08:45:09.373
1985,9,Loi fédérale sur la réforme des chemins de fer 2 (Révision des actes normatifs concernant les transports publics) (du 9 mars 2007),,20050028,05.028,Réforme des chemins de fer 2,5506,48,4807,FR,Proposition de la minorité Binder,Proposition de la majorité,1766,Session de printemps 2013,"Art. 34, al. 3",2009-03-05T09:04:41.443
1986,9,Loi fédérale sur la réforme des chemins de fer 2 (Révision des actes normatifs concernant les transports publics) (du 9 mars 2007),,20050028,05.028,Réforme des chemins de fer 2,5507,48,4807,FR,Proposition Fluri,Proposition de la commission,1767,Session de printemps 2013,"Art. 36, al. 2",2009-03-05T09:17:17.977
1987,9,Loi fédérale sur la réforme des chemins de fer 2 (Révision des actes normatifs concernant les transports publics) (du 9 mars 2007),,20050028,05.028,Réforme des chemins de fer 2,5508,48,4807,FR,Proposition de la minorité Binder,Proposition de la majorité,1768,Session de printemps 2013,"Art. 9, al. 2, let. c",2009-03-05T08:56:21.437
1988,1,Loi fédérale sur la circulation routière (LCR),Giezendanner,20030411,03.411,Lever l'interdiction des courses de formule 1,5512,48,4807,FR,Proposition de la minorité Teuscher (ne pas entrer en matière),Proposition de la majorité (maintenir),1772,Session de printemps 2013,Entrer en matière,2009-03-05T10:15:14.147
1989,,,Sommaruga Simonetta,20073484,07.3484,Réseau câblé numérique. Cryptage de décodeurs,5513,48,4807,FR,Proposition de la minorité Rickli Natalie (rejeter la motion),Proposition de la majorité (adopter la motion amendée),1773,Session de printemps 2013,,2009-03-05T10:37:47.833
1990,,,CTT-CE,20083762,08.3762,Pas d'abaissement de la limite du monopole avant le débat sur la révision de la loi sur la poste,5514,48,4807,FR,Proposition de la minorité Amherd (adopter la motion),Proposition de la majorité (rejeter la motion),1774,Session de printemps 2013,,2009-03-05T11:13:05.053
1991,,,CEATE-CN,20083752,08.3752,Prévention des dangers naturels. Moyens financiers pour les années à venir (2008-2011),5515,48,4807,FR,Proposition de la minorité Rutschmann (rejeter la motion),Proposition de la majorité (adopter la motion),1775,Session de printemps 2013,,2009-03-05T10:47:58.127
1992,,,Vischer Daniel,20070426,07.426,Interdire l'acquisition d'informations et de moyens de preuve auprès des personnes ayant été torturées ou risquant de l'être,5517,48,4807,FR,Proposition de la minorité von Graffenfried (donner suite),Proposition de la majorité (ne pas donner suite),1777,Session de printemps 2013,,2009-03-05T12:48:15.263
1993,,,Rossini,20070453,07.453,Réforme du système de sécurité sociale,5518,48,4807,FR,Proposition de la minorité Schenker (donner suite),Proposition de la majorité (ne pas donner suite),1778,Session de printemps 2013,,2009-03-05T12:50:13.08
1994,,,,20090013,09.013,2ème phase des mesures de stabilisation conjoncturelle; budget 2009. Supplément Ia; autres mesures,5519,48,4807,FR,Proposition de la minorité Wyss Ursula,Proposition de la majorité,1779,Session de printemps 2013,"""Augmentation des dépenses maximales autorisées en raison de la menace de grave récession""",2009-03-09T19:33:29.95
1995,,,,20090013,09.013,2ème phase des mesures de stabilisation conjoncturelle; budget 2009. Supplément Ia; autres mesures,5520,48,4807,FR,Proposition de la minorité Carobbio,Proposition de la majorité,1780,Session de printemps 2013,"318 Office fédéral des assurances sociales
A2310.0334 Accueil extra-familial pour enfants",2009-03-09T19:55:45.12
1996,1,Arrêté fédéral concernant le supplément Ia au budget 2009,,20090013,09.013,2ème phase des mesures de stabilisation conjoncturelle; budget 2009. Supplément Ia; autres mesures,5523,48,4807,FR,Proposition Zuppiger (renvoyer au Conseil fédéral),Proposition de la commission (ne pas renvoyer au Conseil fédéral),1783,Session de printemps 2013,Proposition de renvoi,2009-03-09T19:09:03.853
1997,5,Loi fédérale encourageant la construction et l'accession à la propriété de logements (LCAP),,20090013,09.013,2ème phase des mesures de stabilisation conjoncturelle; budget 2009. Supplément Ia; autres mesures,5524,48,4807,FR,Proposition de la minorité Baader Caspar (ne pas entrer en matière),Proposition de la majorité (entrer en matière),1784,Session de printemps 2013,Entrer en matière,2009-03-09T19:10:46.763
1998,,,,20090013,09.013,2ème phase des mesures de stabilisation conjoncturelle; budget 2009. Supplément Ia; autres mesures,5525,48,4807,FR,Proposition de la minorité Schelbert,Proposition de la majorité,1785,Session de printemps 2013,"704 Secrétariat d'Etat à l'économie
A2310.0355 Suisse Tourisme",2009-03-09T20:09:05.813
1999,,,,20090013,09.013,2ème phase des mesures de stabilisation conjoncturelle; budget 2009. Supplément Ia; autres mesures,5526,48,4807,FR,Proposition de la minorité Kiener Nellen,Proposition de la majorité,1786,Session de printemps 2013,"706 Office fédéral de la formation prof. et de la technologie
A2310.0101 Contributions forfaitaires et droit transitoire (formation prof.)",2009-03-09T20:22:06.927
2000,,,,20090013,09.013,2ème phase des mesures de stabilisation conjoncturelle; budget 2009. Supplément Ia; autres mesures,5527,48,4807,FR,Proposition de la minorité Vischer/Schelbert,Proposition de la majorité,1787,Session de printemps 2013,"802 Office fédéral des transports
A4300.0115 CP CFF, investissements d'infrastructure",2009-03-09T20:46:26.88
2001,,,,20090013,09.013,2ème phase des mesures de stabilisation conjoncturelle; budget 2009. Supplément Ia; autres mesures,5528,48,4807,FR,Proposition de la minorité I (Schelbert),Proposition de la majorité,1788,Session de printemps 2013,"806 Office fédéral des routes
A8400.0100 Attribution annuelle au fonds d'infrastructure",2009-03-09T20:47:35.853
2002,,,,20090013,09.013,2ème phase des mesures de stabilisation conjoncturelle; budget 2009. Supplément Ia; autres mesures,5529,48,4807,FR,Proposition de la minorité II (Bänziger),Proposition de la majorité,1789,Session de printemps 2013,"806 Office fédéral des routes
A8400.0100 Attribution annuelle au fonds d'infrastructure",2009-03-09T20:48:33.277
